"","tcga.dataset","B-cells","DC","Macrophages","Exhausted CD8","T-cells","CD8 T cells","Neutrophils","Cytotoxic cells","Treg","NK CD56dim cells","Mast cells","NK cells","CD45","Th1 cells"
"TCGA.AB.2938.03A.01T.0736.13","LAML",6.77480900858717,3.89261079035865,11.0689852387406,8.4315408006304,8.33866712121029,8.31900347324377,6.69005159605132,8.37687444323613,5.89259745740389,3.92022211633369,8.34067584724779,5.74557545684361,13.2477684048306,6.82192063522783
"TCGA.AB.2866.03A.01T.0736.13","LAML",4.02656022201515,1.15449286621712,10.8701419807408,8.03235943180857,7.34349698377072,7.90259984141129,7.01445687823319,8.19662328400711,4.91303778849651,4.15941818823506,4.31871812958804,2.55912351445726,14.0286996232619,6.89549167180438
"TCGA.AB.2950.03A.01T.0735.13","LAML",5.24737342147483,0.553936206534706,6.5581771024094,7.72294768087812,6.29677759476232,6.46523731140163,5.11375126821057,6.33437080577507,3.60504386580377,2.77202329301799,8.21090709569095,2.61160611692533,13.3321102061922,5.66801130439819
"TCGA.AB.2813.03A.01T.0736.13","LAML",6.57438817927931,3.4474855997754,11.0651964727689,7.8810869722946,6.63420415345497,6.84845084393427,10.0586167919164,7.3519046407251,3.21530583929618,3.21666469074842,4.91652563754069,3.05691512414012,14.2968401924517,6.06206773074941
"TCGA.AB.2990.03B.01T.0748.13","LAML",7.73622064244645,0.277805458423498,8.53434978716722,8.05905406089954,7.27428839004328,6.94473669296471,7.44203970312072,8.09413785525278,3.88369900901981,2.94101077807449,8.77347459939577,4.25488913206683,13.1604715571601,6.67044381212281
"TCGA.AB.2841.03B.01T.0760.13","LAML",5.19527383707772,0,5.8354841113414,8.0165410545526,7.56453674682613,5.84645237853996,5.59429498472979,9.15991240446172,4.10385008758358,4.96492783071718,11.009506708558,3.7243438240917,13.056709594079,7.94861953513192
"TCGA.AB.2969.03A.01T.0734.13","LAML",5.19544484573931,2.60269165931694,10.1326019931798,5.79200529996761,4.71805079647467,4.49244459792539,7.67891533977554,5.35293830284163,2.66700648591744,2.34392226434372,5.09709126351184,1.24575466183221,12.9056726386327,3.23218489591244
"TCGA.AB.2976.03A.01T.0734.13","LAML",6.01657736769621,0.294983172248337,8.21676211307551,5.97612583156033,6.65904576914244,4.60796828975762,6.35628001013083,4.95450617117138,3.96951891221897,1.91745508728888,5.28878711818901,1.42215647090476,13.1727171281063,2.79227232748452
"TCGA.AB.2811.03B.01T.0760.13","LAML",5.90539942744567,0.206079551865152,10.0688715386422,7.21558987604933,6.84015862149695,6.00216704766242,6.86024545666353,7.51459871184298,4.88639406639585,4.42588637888424,9.21759865796074,1.16024655870527,12.893151052651,6.2763384667213
"TCGA.AB.2994.03A.01T.0735.13","LAML",6.03420152420652,1.15374109677026,7.44506022830066,8.11664304824632,7.96515491303149,8.0741024322674,6.57382464939283,8.47180954922496,5.41943102243146,4.35418330580283,11.6833972170043,2.20150426172167,13.8529117846431,6.59924041936461
"TCGA.AB.2849.03A.01T.0734.13","LAML",5.79214008486508,1.26216850577765,8.65632150081441,8.68008086478083,9.02588303383104,5.99477577475745,6.55181807995838,6.37498697246667,3.27892145126465,3.10131354785783,6.15098213068321,2.86418309855837,12.8611050365248,7.83053992509857
"TCGA.AB.2867.03A.01T.0734.13","LAML",6.6792869683187,0.340469552312902,9.10992244264942,8.28407680946738,8.9996493196694,8.86365086924728,9.6474529003864,8.68452753976656,5.72449748201951,4.88552029088908,7.34050185233168,2.70223927498246,14.0274956199861,7.06450243026498
"TCGA.AB.2882.03A.01T.0740.13","LAML",6.15298359963915,2.69289636785919,10.15503655733,9.76700009634325,9.11881111617655,8.48138814908482,8.89121517465349,10.089361304685,6.93781869904798,5.44532926153938,10.851278926781,6.23067196323722,13.6909386258555,9.09847903856887
"TCGA.AB.2980.03A.01T.0734.13","LAML",5.18494916074864,0.77863877318432,5.93564113652051,6.82385362444463,8.20712209351582,6.9580865552075,4.90205843715139,6.54332338774302,4.14668780294039,2.77795461316975,9.22122218376773,2.49045626226972,12.6471737044411,3.70234725302712
"TCGA.AB.2987.03A.01T.0734.13","LAML",7.36516854206755,5.20607196424024,12.8084647943002,9.23812013011909,9.31052226012362,8.39923252420314,9.53529364856884,9.43558672931473,4.58155612665299,6.66615908832074,6.14212202359748,5.60384406690269,14.8317712446607,7.71722401070019
"TCGA.AB.2963.03A.01T.0734.13","LAML",4.96780478779285,0.939057661514875,10.4224165166382,6.14410620374478,5.65890729186436,3.00098261277348,8.29177589453556,4.42675882333938,3.4245056077449,1.58620758299024,5.51120312467056,1.1437852247086,13.6450726576663,2.93594999222681
"TCGA.AB.2966.03A.01T.0734.13","LAML",6.37988313555042,1.17375700628721,7.06390228033281,9.01463765322497,7.83783940720257,6.18843352807285,4.08905156587663,7.46149396334406,3.52534227187771,2.6995474839047,5.20748571157426,2.02868693399505,13.1969504950044,6.18145642096344
"TCGA.AB.2985.03A.01T.0734.13","LAML",6.3488771436009,3.94645821587802,10.6427141107473,8.63176537364437,8.48733049466472,8.41320688780791,9.16985326010435,8.62661710755144,4.18665901720211,4.17985107225859,3.88241505085349,4.40484583174633,13.699231724915,7.2054355241803
"TCGA.AB.2818.03A.01T.0734.13","LAML",6.67027482740952,0.583492626148118,10.4836928649474,7.1146978905509,7.00075910058787,5.70548767302401,10.6225706130599,6.82054690896298,3.04054179386285,2.45690521944441,7.80567030191258,2.5896090948827,14.4478454971335,5.61710449597153
"TCGA.AB.2970.03A.01T.0734.13","LAML",6.96073197914877,3.16841694127929,10.2484404536369,8.19609851909775,6.86359857960695,6.37954898201285,6.28661892396471,7.29668228706694,3.14468271236358,2.5751554972735,5.97679022726292,2.78354088790177,13.5422946439514,5.12941079284717
"TCGA.AB.2872.03A.01T.0735.13","LAML",6.76361268272106,0.34903984952285,7.0406102354149,6.93875643666003,6.22252957389349,5.7395087936028,5.64008244590537,6.98127369400471,4.70317269963309,2.46009133437956,8.8347220143756,2.37642971658374,11.5168583577249,5.13439346131199
"TCGA.AB.2898.03A.01T.0735.13","LAML",6.93400142430639,1.23444062703949,8.13713720676926,8.66092184533932,7.24087736396086,6.90579637625896,10.2376838963975,7.67737697905106,5.1521509621086,3.71495282290845,4.78624441251347,3.72387261491393,13.0563897094213,6.63775803201713
"TCGA.AB.2911.03A.01T.0734.13","LAML",7.08210106002977,3.75700206503536,10.8655012050615,8.58429629421479,7.80549206848017,7.58182372734767,9.04306469266984,7.09337086164544,4.52696395660944,4.21995133178438,10.1086890699963,3.77330771640207,13.6558156787117,6.0169063207755
"TCGA.AB.2941.03A.01T.0740.13","LAML",5.69499357478841,0.862992806186296,9.55157049034731,4.63834896410663,6.55183405187648,5.24393346299534,8.36982911299957,6.29170922316982,4.37605417548346,1.99343892903736,11.3867824811607,2.64485479794934,13.026538363893,4.66264416722985
"TCGA.AB.2964.03A.01T.0734.13","LAML",6.41257851226983,0.675951137361948,6.97769707666377,7.11513793210599,7.39416659748797,6.19011385384874,4.96425173605399,7.0892609009468,4.29453988218986,3.57897345056282,8.86828632047556,3.04936335711422,12.2178024271773,4.88471024561506
"TCGA.AB.2826.03A.01T.0734.13","LAML",4.5613090053858,0.656398849330582,9.92398274852853,6.80094873099766,5.85292008887085,4.57879218217618,10.0888412584172,6.53141741414109,4.28637108858785,2.54498773498474,7.73834606919264,1.6959246464588,14.0953500009156,5.04745114041639
"TCGA.AB.2913.03A.01T.0734.13","LAML",6.14655920250842,1.79279153158897,6.38629776030712,7.52461213328721,7.21390844343334,5.50548398165047,3.34909892909014,6.72518528149229,3.57718709971601,1.4235500700957,6.28530277551392,1.79279153158897,13.2486086434138,4.67999796925444
"TCGA.AB.2984.03A.01T.0734.13","LAML",5.32470124064468,0,6.03752037730419,6.61842373743359,5.69296133664085,4.56326771767221,3.24875787572427,6.64127023891844,2.90563971778103,1.51676581772309,7.17790209720955,2.83094132123036,12.2306794082232,5.32052078104546
"TCGA.AB.2819.03A.01T.0734.13","LAML",5.90496010632096,1.62132237027401,7.93174518116609,8.33722438550114,7.19282931981979,7.45241962911002,6.12898045060654,5.94279722140072,3.68407812857277,2.51804382510964,9.14100082874484,3.39186325533852,12.6707367457156,5.74305173192294
"TCGA.AB.2973.03A.01T.0734.13","LAML",7.18006409431364,2.28656168893846,11.5379757299146,7.837531559846,8.12173611966046,7.5000940904954,9.67229439875819,7.97534649372881,4.61661647426703,4.7716987796803,4.75988735379768,3.84767657800093,14.7836768508059,6.60590467079113
"TCGA.AB.2833.03A.01T.0734.13","LAML",5.35817736696802,1.22643516348894,12.1021758694376,7.0029268214079,6.38790465727095,5.44298384541949,10.0847109090841,5.81009063281384,4.29712537102885,2.06371779306392,5.44962470410958,1.28737705360236,13.7408364806594,2.58325430070498
"TCGA.AB.2812.03A.01T.0734.13","LAML",3.90804090748517,0.881677649625215,7.61999076109467,5.64851712341816,4.18512044297232,2.34652989341856,5.72712135801492,4.45549876631204,3.41421673304681,1.27503064865879,7.70828646932182,0.486774396977416,13.405075976488,0
"TCGA.AB.2978.03A.01T.0734.13","LAML",6.42403866291662,0.96183859880051,9.95982805178239,8.97421187593476,8.39765376064141,7.08886411921683,7.73598365498201,8.20406430692383,3.69372111508209,4.5144222018647,10.2305172823038,4.18391997540402,12.9828026401893,6.17391893920736
"TCGA.AB.2834.03A.01T.0734.13","LAML",4.86530534820227,2.42406169377727,9.82070604684278,7.07001115724757,5.70087416783895,5.24613307685967,10.3187192655376,5.56032834648429,3.62739672160999,1.58712888699538,6.6334243958728,2.84522293473793,13.3274267395874,3.79869341314397
"TCGA.AB.3012.03A.01T.0736.13","LAML",5.49399239148411,1.88586451776024,7.94015651616765,7.01041092481272,7.66177112261047,5.62050945675611,5.37088860358869,7.2888902854065,2.74379499217182,1.81006378928394,12.6464028323451,2.77525913653349,12.0678931132376,4.29440019266409
"TCGA.AB.2920.03B.01T.0760.13","LAML",7.8914189270011,0,6.08936501773099,9.52457259877667,6.76875879666451,6.63458035323656,5.83750397435693,6.95051267450855,5.40890882571993,2.86825320342721,6.59676903494557,2.98248897312844,11.4493233990294,5.99178485176666
"TCGA.AB.2843.03A.01T.0736.13","LAML",7.92217546791408,3.52538164273223,9.71952987368801,8.3951789490872,8.03602101582403,6.84700020337515,6.95736146570634,8.61111607637979,5.63822736884467,5.42908836714099,7.6202276674363,4.86844231924187,13.0502218835479,7.08699388915321
"TCGA.AB.2895.03A.01T.0735.13","LAML",5.17039843346416,0.609301406107976,6.1289261779286,6.34568113218263,5.3914678998263,4.15999481739394,4.27887068710057,5.10682197945788,3.32077347694587,2.89545045737082,5.4633557477618,1.54005855160844,13.6449849500072,3.42302680285092
"TCGA.AB.2956.03A.01T.0740.13","LAML",6.69383988239168,3.15359031866806,11.8064169383814,6.33585468051913,5.8824958721284,6.01485468857539,7.52905636817562,7.12211750232337,4.19796758387383,3.00777294437888,2.80881493456279,1.59845828693464,13.3034123801958,4.82901231033164
"TCGA.AB.2846.03A.01T.0736.13","LAML",6.37867671122012,2.49070387147706,10.8255099869311,6.6841012170909,6.98823234716463,5.21538878762825,8.868562632728,6.60524247866741,4.19395305433061,2.68071340293779,9.62325088357236,1.97972680842144,13.4354068799478,4.60318716479692
"TCGA.AB.3007.03A.01T.0736.13","LAML",6.57931678803766,0.845350966746736,5.52620060224901,7.51617869052044,8.39348770632167,7.02305895104663,5.03425745804319,7.62311574366153,3.87892147974985,3.93924904879707,10.0986686965656,2.20783858049685,12.1879087520373,6.22110372536788
"TCGA.AB.2993.03A.01T.0735.13","LAML",6.0157613299326,0.62670264139797,7.14965506614646,6.61925254940176,5.40446308805167,2.1379542251207,6.17926580879932,4.8463738788002,4.14719271159918,1.45542606367971,9.05540970225104,1.45121401830882,13.3656151067551,3.34851571723545
"TCGA.AB.2977.03B.01T.0760.13","LAML",6.90034801510448,1.47908035255855,9.89606899074187,7.92022802093577,7.80839534637241,6.50318006789696,8.33763179188873,7.55021952948384,5.2881998127056,3.9362388348698,8.20545094005042,2.10692482359211,12.4759021323326,5.4035540511626
"TCGA.AB.2914.03A.01T.0734.13","LAML",6.79464333104228,1.88103448764431,9.75109428220409,7.82228462045897,7.64633526942717,5.84921730372357,7.77763249774668,6.71193760331522,3.73753534618874,2.91074462570561,8.49682999869532,1.30632346413013,13.6851178364901,5.5392394756724
"TCGA.AB.2991.03A.01T.0735.13","LAML",6.57756814908322,0.934650089847503,7.8883375088448,7.80275666226365,7.94798747048154,7.34531006344152,6.49376701012019,8.23321351457944,4.01063663610874,3.45784045071988,10.2639963616525,2.299358618782,12.2118751873709,5.45556066317842
"TCGA.AB.2937.03A.01T.0734.13","LAML",5.09871783579261,1.30305608496525,6.90115311568781,8.54243653206591,7.70539786368304,6.19876881662397,6.09933731516015,6.79258091097006,4.0245945027367,3.04005830971721,8.10775239291641,2.68699223542424,12.2780079864013,6.44790809616949
"TCGA.AB.2903.03A.01T.0734.13","LAML",4.74052404211776,0.847335357509783,6.70442380260375,6.0292124261241,4.64429137052291,3.37199440621159,4.1465538481483,5.82531451492002,2.80815848546564,0.985517766218008,10.6398419076021,3.23168547677878,13.8723022994512,3.42580838828323
"TCGA.AB.2853.03A.01T.0734.13","LAML",4.86311836206586,0.423090859348338,7.56428265166219,6.80025984388175,6.11474981952067,3.85511122549241,5.4432006785017,6.20297262218482,0.787766769938567,1.8788579327087,5.46331592289555,1.06772835941483,13.6558102797239,4.64255140360551
"TCGA.DB.5274.01A.01R.1470.07","LGG",1.47653822179051,4.98456698981372,8.3905908801994,3.7848292175673,3.1498362874387,4.53346874336432,4.44501228927339,5.01260310917787,1.46393627950641,0.537842944063488,4.05888398309712,0.367977997018744,6.59957071929528,2.98123161291209
"TCGA.E1.5303.01A.01R.1470.07","LGG",0.539938824161938,1.94430641935205,10.2421048419111,3.13207520618303,1.60687377218983,2.0953211181959,4.96813841023086,2.16790179960293,2.28501744887973,0.635279576006173,0,0.189506199264181,9.99797189856441,1.77188557851537
"TCGA.E1.5304.01A.01R.1470.07","LGG",0.322925399554976,1.23000889528836,5.25375526322328,2.09737988865897,1.1845562939562,1.4723797761154,2.3300798686457,1.17574727990177,2.28832902872779,0.602819686756319,1.16079121053092,0,6.18560493403075,3.06863641943181
"TCGA.FG.5964.01A.11R.1708.07","LGG",1.4546013863261,5.12678623677501,8.78499450589421,5.00103633462409,2.66062075590602,3.51460614937956,4.00553192213264,4.12029260529154,3.89391549373678,1.17309270108347,0.824566210350978,1.13238227481527,7.73553030055656,2.99304026980014
"TCGA.CS.4944.01A.01R.1470.07","LGG",1.15375226092976,4.09882310022571,8.84273692058842,2.82828916453055,2.50558344953159,5.1485827964171,3.45996230516924,3.2357999429186,3.67827476983917,1.15242794380395,0,0.778576730844869,7.24123289618647,1.81631298208197
"TCGA.DU.6408.01A.11R.1708.07","LGG",1.03418847468379,2.39658920914312,7.82805495522666,3.47083436382608,1.50536245653414,2.73192824566893,4.58893944821695,2.34734600763482,2.31883741929621,0.637612083982881,0.834973520171462,0.279986529163177,8.92375829808359,2.5210004679053
"TCGA.DU.6407.01A.13R.1708.07","LGG",0.442748443965741,2.02871380075419,7.83910588265173,2.17510794019613,0.50279046987708,1.58645845790009,4.04725018297137,1.41856647850692,2.95257585914323,0.754765341273358,0.0955561857032379,0,8.20299946253718,1.56710731582657
"TCGA.CS.6290.01A.11R.1708.07","LGG",1.31977234741653,3.16293493919964,9.59664835776971,4.19726478956208,2.8788660292331,4.45449683126321,5.08658694694192,3.41415424027877,2.93003710580094,1.46677025301626,0.598244657530982,0.571495556651602,10.1024605135359,2.72331827430986
"TCGA.E1.5302.01A.01R.1470.07","LGG",1.28507856552431,2.17070654643293,9.37604929757769,2.80576025962511,2.30310064642124,3.08755820517567,4.37614859470181,2.75334075537342,2.61289502936966,0.882492707284145,0.669693086250397,0.650990586655259,9.3406975598484,1.90168752229991
"TCGA.DU.5854.01A.11R.1708.07","LGG",0.986735069437586,3.64309016336399,8.74701078264829,3.55030226311938,3.87714132132977,5.01807744120154,4.95882328111141,4.37575052824546,2.8375396343794,1.19975162822237,1.26457670665016,1.19513888004287,9.37763741817857,2.82366784981129
"TCGA.DB.5273.01A.01R.1470.07","LGG",0.675564281982128,1.53490863809603,8.03929612223793,3.91974874251798,1.85156643808291,2.85852474977322,3.98493600662794,3.8692733881855,3.01331932318634,1.60723119588978,0.200076071936793,0.45702916283567,8.94641856987752,2.109494290869
"TCGA.E1.5318.01A.01R.1470.07","LGG",0.969157714317378,2.75499857033696,7.66503113324772,2.52624537718483,0.297462107796125,0.66214608836837,3.47292019054809,2.01399784692847,2.96809075204526,0.544236164298109,0.849103659585031,0,7.23876202484538,1.0895659450658
"TCGA.DU.6403.01A.11R.1708.07","LGG",1.06034727107737,2.82380355782231,9.48257163445025,3.0416223241177,3.04961446093079,3.19117270020523,4.50549360155407,3.27327414787009,3.34630451613469,0.719754884721514,0.260032085494642,0.345489389023097,8.72298030276253,4.1554254317472
"TCGA.DU.6397.01A.11R.1708.07","LGG",2.21296419378583,5.32997096013975,8.22091333986597,3.78119418265153,2.08735468019171,3.8294360351971,3.74069710251609,2.83073681862236,4.22725588651432,1.79950874001052,5.61315334667041,0.153668203311158,7.3872910178425,1.52732060787705
"TCGA.DU.5852.01A.11R.1708.07","LGG",1.55384865762701,3.24804212863119,9.11423819907124,4.17157969255401,3.5138591562146,4.24005251593648,4.79986578424261,3.61397610752835,2.73283357474093,1.10799259201275,0.849718937674737,0.490587100703371,9.75389848298952,4.91327240770246
"TCGA.DU.6405.01A.11R.1708.07","LGG",0.575408450652391,1.46162435903522,7.79175155600191,3.24255989938731,2.25912832200641,2.90422359203096,3.88339006546606,2.25679651888478,2.87215895722894,1.00386370186011,0.556747911658225,0.534583701188019,8.90354507719408,2.14672038302555
